"","country","date","confirmed","recovered","deaths","population","conf_7Days_moving_avg","rec_7Days_moving_avg","deaths_7Days_moving_avg","conf_x10,000pop_rate","rec_x10,000pop_rate","deaths_x10,000pop_rate"
"8393","Mauritius",2020-03-07,0,0,0,1265985,0,0,0,0,0,0
"8394","Mauritius",2020-03-08,0,0,0,1265985,0,0,0,0,0,0
"8395","Mauritius",2020-03-09,0,0,0,1265985,0,0,0,0,0,0
"8396","Mauritius",2020-03-10,0,0,0,1265985,0,0,0,0,0,0
"8397","Mauritius",2020-03-11,0,0,0,1265985,0,0,0,0,0,0
"8398","Mauritius",2020-03-12,0,0,0,1265985,0,0,0,0,0,0
"8399","Mauritius",2020-03-13,0,0,0,1265985,0,0,0,0,0,0
"8400","Mauritius",2020-03-14,0,0,0,1265985,0,0,0,0,0,0
"8401","Mauritius",2020-03-15,0,0,0,1265985,0,0,0,1,0,0
"8402","Mauritius",2020-03-16,0,0,0,1265985,1,0,0,1,0,0
"8403","Mauritius",2020-03-17,0,0,0,1265985,3,0,0,1,0,0
"8404","Mayotte",2020-01-22,0,0,0,270372,NA,NA,NA,NA,NA,NA
"8405","Mayotte",2020-01-23,0,0,0,270372,NA,NA,NA,NA,NA,NA
"8406","Mayotte",2020-01-24,0,0,0,270372,NA,NA,NA,NA,NA,NA
"8407","Mayotte",2020-01-25,0,0,0,270372,0,0,0,0,0,0
"8408","Mayotte",2020-01-26,0,0,0,270372,0,0,0,0,0,0
"8409","Mayotte",2020-01-27,0,0,0,270372,0,0,0,0,0,0
"8410","Mayotte",2020-01-28,0,0,0,270372,0,0,0,0,0,0
"8411","Mayotte",2020-01-29,0,0,0,270372,0,0,0,0,0,0
"8412","Mayotte",2020-01-30,0,0,0,270372,0,0,0,0,0,0
"8413","Mayotte",2020-01-31,0,0,0,270372,0,0,0,0,0,0
"8414","Mayotte",2020-02-01,0,0,0,270372,0,0,0,0,0,0
"8415","Mayotte",2020-02-02,0,0,0,270372,0,0,0,0,0,0
"8416","Mayotte",2020-02-03,0,0,0,270372,0,0,0,0,0,0
"8417","Mayotte",2020-02-04,0,0,0,270372,0,0,0,0,0,0
"8418","Mayotte",2020-02-05,0,0,0,270372,0,0,0,0,0,0
"8419","Mayotte",2020-02-06,0,0,0,270372,0,0,0,0,0,0
"8420","Mayotte",2020-02-07,0,0,0,270372,0,0,0,0,0,0
"8421","Mayotte",2020-02-08,0,0,0,270372,0,0,0,0,0,0
"8422","Mayotte",2020-02-09,0,0,0,270372,0,0,0,0,0,0
"8423","Mayotte",2020-02-10,0,0,0,270372,0,0,0,0,0,0
"8424","Mayotte",2020-02-11,0,0,0,270372,0,0,0,0,0,0
"8425","Mayotte",2020-02-12,0,0,0,270372,0,0,0,0,0,0
"8426","Mayotte",2020-02-13,0,0,0,270372,0,0,0,0,0,0
"8427","Mayotte",2020-02-14,0,0,0,270372,0,0,0,0,0,0
"8428","Mayotte",2020-02-15,0,0,0,270372,0,0,0,0,0,0
"8429","Mayotte",2020-02-16,0,0,0,270372,0,0,0,0,0,0
"8430","Mayotte",2020-02-17,0,0,0,270372,0,0,0,0,0,0
"8431","Mayotte",2020-02-18,0,0,0,270372,0,0,0,0,0,0
"8432","Mayotte",2020-02-19,0,0,0,270372,0,0,0,0,0,0
"8433","Mayotte",2020-02-20,0,0,0,270372,0,0,0,0,0,0
"8434","Mayotte",2020-02-21,0,0,0,270372,0,0,0,0,0,0
"8435","Mayotte",2020-02-22,0,0,0,270372,0,0,0,0,0,0
"8436","Mayotte",2020-02-23,0,0,0,270372,0,0,0,0,0,0
"8437","Mayotte",2020-02-24,0,0,0,270372,0,0,0,0,0,0
"8438","Mayotte",2020-02-25,0,0,0,270372,0,0,0,0,0,0
"8439","Mayotte",2020-02-26,0,0,0,270372,0,0,0,0,0,0
"8440","Mayotte",2020-02-27,0,0,0,270372,0,0,0,0,0,0
"8441","Mayotte",2020-02-28,0,0,0,270372,0,0,0,0,0,0
"8442","Mayotte",2020-02-29,0,0,0,270372,0,0,0,0,0,0
"8443","Mayotte",2020-03-01,0,0,0,270372,0,0,0,0,0,0
"8444","Mayotte",2020-03-02,0,0,0,270372,0,0,0,0,0,0
"8445","Mayotte",2020-03-03,0,0,0,270372,0,0,0,0,0,0
"8446","Mayotte",2020-03-04,0,0,0,270372,0,0,0,0,0,0
"8447","Mayotte",2020-03-05,0,0,0,270372,0,0,0,0,0,0
"8448","Mayotte",2020-03-06,0,0,0,270372,0,0,0,0,0,0
"8449","Mayotte",2020-03-07,0,0,0,270372,0,0,0,0,0,0
"8450","Mayotte",2020-03-08,0,0,0,270372,0,0,0,0,0,0
"8451","Mayotte",2020-03-09,0,0,0,270372,0,0,0,0,0,0
"8452","Mayotte",2020-03-10,0,0,0,270372,0,0,0,0,0,0
"8453","Mayotte",2020-03-11,0,0,0,270372,0,0,0,0,0,0
"8454","Mayotte",2020-03-12,0,0,0,270372,0,0,0,0,0,0
"8455","Mayotte",2020-03-13,0,0,0,270372,0,0,0,0,0,0
"8456","Mayotte",2020-03-14,0,0,0,270372,0,0,0,0,0,0
"8457","Mayotte",2020-03-15,0,0,0,270372,0,0,0,0,0,0
"8458","Mayotte",2020-03-16,0,0,0,270372,0,0,0,0,0,0
"8459","Mayotte",2020-03-17,0,0,0,270372,0,0,0,0,0,0
"8460","Mayotte",2020-03-18,0,0,0,270372,0,0,0,0,0,0
"8461","Mayotte",2020-03-19,0,0,0,270372,0,0,0,0,0,0
"8462","Mayotte",2020-03-20,0,0,0,270372,2,0,0,1,0,0
"8463","Mayotte",2020-03-21,0,0,0,270372,NA,NA,NA,NA,NA,NA
"8464","Mayotte",2020-03-22,0,0,0,270372,NA,NA,NA,NA,NA,NA
"8465","Mexico",2020-01-22,0,0,0,125085311,NA,NA,NA,NA,NA,NA
"8466","Mexico",2020-01-23,0,0,0,125085311,NA,NA,NA,NA,NA,NA
"8467","Mexico",2020-01-24,0,0,0,125085311,NA,NA,NA,NA,NA,NA
"8468","Mexico",2020-01-25,0,0,0,125085311,0,0,0,0,0,0
"8469","Mexico",2020-01-26,0,0,0,125085311,0,0,0,0,0,0
"8470","Mexico",2020-01-27,0,0,0,125085311,0,0,0,0,0,0
"8471","Mexico",2020-01-28,0,0,0,125085311,0,0,0,0,0,0
"8472","Mexico",2020-01-29,0,0,0,125085311,0,0,0,0,0,0
"8473","Mexico",2020-01-30,0,0,0,125085311,0,0,0,0,0,0
"8474","Mexico",2020-01-31,0,0,0,125085311,0,0,0,0,0,0
"8475","Mexico",2020-02-01,0,0,0,125085311,0,0,0,0,0,0
"8476","Mexico",2020-02-02,0,0,0,125085311,0,0,0,0,0,0
"8477","Mexico",2020-02-03,0,0,0,125085311,0,0,0,0,0,0
"8478","Mexico",2020-02-04,0,0,0,125085311,0,0,0,0,0,0
"8479","Mexico",2020-02-05,0,0,0,125085311,0,0,0,0,0,0
"8480","Mexico",2020-02-06,0,0,0,125085311,0,0,0,0,0,0
"8481","Mexico",2020-02-07,0,0,0,125085311,0,0,0,0,0,0
"8482","Mexico",2020-02-08,0,0,0,125085311,0,0,0,0,0,0
"8483","Mexico",2020-02-09,0,0,0,125085311,0,0,0,0,0,0
"8484","Mexico",2020-02-10,0,0,0,125085311,0,0,0,0,0,0
"8485","Mexico",2020-02-11,0,0,0,125085311,0,0,0,0,0,0
"8486","Mexico",2020-02-12,0,0,0,125085311,0,0,0,0,0,0
"8487","Mexico",2020-02-13,0,0,0,125085311,0,0,0,0,0,0
"8488","Mexico",2020-02-14,0,0,0,125085311,0,0,0,0,0,0
"8489","Mexico",2020-02-15,0,0,0,125085311,0,0,0,0,0,0
"8490","Mexico",2020-02-16,0,0,0,125085311,0,0,0,0,0,0
"8491","Mexico",2020-02-17,0,0,0,125085311,0,0,0,0,0,0
"8492","Mexico",2020-02-18,0,0,0,125085311,0,0,0,0,0,0
"8493","Mexico",2020-02-19,0,0,0,125085311,0,0,0,0,0,0
"8494","Mexico",2020-02-20,0,0,0,125085311,0,0,0,0,0,0
"8495","Mexico",2020-02-21,0,0,0,125085311,0,0,0,0,0,0
"8496","Mexico",2020-02-22,0,0,0,125085311,0,0,0,0,0,0
"8497","Mexico",2020-02-23,0,0,0,125085311,0,0,0,0,0,0
"8498","Mexico",2020-02-24,0,0,0,125085311,0,0,0,0,0,0
"8499","Mexico",2020-02-25,0,0,0,125085311,0,0,0,1,0,0
"8500","Mexico",2020-02-26,0,0,0,125085311,1,0,0,1,0,0
"8501","Mexico",2020-02-27,0,0,0,125085311,1,0,0,1,0,0
"8502","Moldova",2020-01-22,0,0,0,2664224,NA,NA,NA,NA,NA,NA
"8503","Moldova",2020-01-23,0,0,0,2664224,NA,NA,NA,NA,NA,NA
"8504","Moldova",2020-01-24,0,0,0,2664224,NA,NA,NA,NA,NA,NA
"8505","Moldova",2020-01-25,0,0,0,2664224,0,0,0,0,0,0
"8506","Moldova",2020-01-26,0,0,0,2664224,0,0,0,0,0,0
"8507","Moldova",2020-01-27,0,0,0,2664224,0,0,0,0,0,0
"8508","Moldova",2020-01-28,0,0,0,2664224,0,0,0,0,0,0
"8509","Moldova",2020-01-29,0,0,0,2664224,0,0,0,0,0,0
"8510","Moldova",2020-01-30,0,0,0,2664224,0,0,0,0,0,0
"8511","Moldova",2020-01-31,0,0,0,2664224,0,0,0,0,0,0
"8512","Moldova",2020-02-01,0,0,0,2664224,0,0,0,0,0,0
"8513","Moldova",2020-02-02,0,0,0,2664224,0,0,0,0,0,0
"8514","Moldova",2020-02-03,0,0,0,2664224,0,0,0,0,0,0
"8515","Moldova",2020-02-04,0,0,0,2664224,0,0,0,0,0,0
"8516","Moldova",2020-02-05,0,0,0,2664224,0,0,0,0,0,0
"8517","Moldova",2020-02-06,0,0,0,2664224,0,0,0,0,0,0
"8518","Moldova",2020-02-07,0,0,0,2664224,0,0,0,0,0,0
"8519","Moldova",2020-02-08,0,0,0,2664224,0,0,0,0,0,0
"8520","Moldova",2020-02-09,0,0,0,2664224,0,0,0,0,0,0
"8521","Moldova",2020-02-10,0,0,0,2664224,0,0,0,0,0,0
"8522","Moldova",2020-02-11,0,0,0,2664224,0,0,0,0,0,0
"8523","Moldova",2020-02-12,0,0,0,2664224,0,0,0,0,0,0
"8524","Moldova",2020-02-13,0,0,0,2664224,0,0,0,0,0,0
"8525","Moldova",2020-02-14,0,0,0,2664224,0,0,0,0,0,0
"8526","Moldova",2020-02-15,0,0,0,2664224,0,0,0,0,0,0
"8527","Moldova",2020-02-16,0,0,0,2664224,0,0,0,0,0,0
"8528","Moldova",2020-02-17,0,0,0,2664224,0,0,0,0,0,0
"8529","Moldova",2020-02-18,0,0,0,2664224,0,0,0,0,0,0
"8530","Moldova",2020-02-19,0,0,0,2664224,0,0,0,0,0,0
"8531","Moldova",2020-02-20,0,0,0,2664224,0,0,0,0,0,0
"8532","Moldova",2020-02-21,0,0,0,2664224,0,0,0,0,0,0
"8533","Moldova",2020-02-22,0,0,0,2664224,0,0,0,0,0,0
"8534","Moldova",2020-02-23,0,0,0,2664224,0,0,0,0,0,0
"8535","Moldova",2020-02-24,0,0,0,2664224,0,0,0,0,0,0
"8536","Moldova",2020-02-25,0,0,0,2664224,0,0,0,0,0,0
"8537","Moldova",2020-02-26,0,0,0,2664224,0,0,0,0,0,0
"8538","Moldova",2020-02-27,0,0,0,2664224,0,0,0,0,0,0
"8539","Moldova",2020-02-28,0,0,0,2664224,0,0,0,0,0,0
"8540","Moldova",2020-02-29,0,0,0,2664224,0,0,0,0,0,0
"8541","Moldova",2020-03-01,0,0,0,2664224,0,0,0,0,0,0
"8542","Moldova",2020-03-02,0,0,0,2664224,0,0,0,0,0,0
"8543","Moldova",2020-03-03,0,0,0,2664224,0,0,0,0,0,0
"8544","Moldova",2020-03-04,0,0,0,2664224,0,0,0,0,0,0
"8545","Moldova",2020-03-05,0,0,0,2664224,0,0,0,1,0,0
"8546","Moldova",2020-03-06,0,0,0,2664224,0,0,0,1,0,0
"8547","Moldova",2020-03-07,0,0,0,2664224,1,0,0,1,0,0
"8548","Monaco",2020-01-22,0,0,0,37034,NA,NA,NA,NA,NA,NA
"8549","Monaco",2020-01-23,0,0,0,37034,NA,NA,NA,NA,NA,NA
"8550","Monaco",2020-01-24,0,0,0,37034,NA,NA,NA,NA,NA,NA
"8551","Monaco",2020-01-25,0,0,0,37034,0,0,0,0,0,0
"8552","Monaco",2020-01-26,0,0,0,37034,0,0,0,0,0,0
"8553","Monaco",2020-01-27,0,0,0,37034,0,0,0,0,0,0
"8554","Monaco",2020-01-28,0,0,0,37034,0,0,0,0,0,0
"8555","Monaco",2020-01-29,0,0,0,37034,0,0,0,0,0,0
"8556","Monaco",2020-01-30,0,0,0,37034,0,0,0,0,0,0
"8557","Monaco",2020-01-31,0,0,0,37034,0,0,0,0,0,0
"8558","Monaco",2020-02-01,0,0,0,37034,0,0,0,0,0,0
"8559","Monaco",2020-02-02,0,0,0,37034,0,0,0,0,0,0
"8560","Monaco",2020-02-03,0,0,0,37034,0,0,0,0,0,0
"8561","Monaco",2020-02-04,0,0,0,37034,0,0,0,0,0,0
"8562","Monaco",2020-02-05,0,0,0,37034,0,0,0,0,0,0
"8563","Monaco",2020-02-06,0,0,0,37034,0,0,0,0,0,0
"8564","Monaco",2020-02-07,0,0,0,37034,0,0,0,0,0,0
"8565","Monaco",2020-02-08,0,0,0,37034,0,0,0,0,0,0
"8566","Monaco",2020-02-09,0,0,0,37034,0,0,0,0,0,0
"8567","Monaco",2020-02-10,0,0,0,37034,0,0,0,0,0,0
"8568","Monaco",2020-02-11,0,0,0,37034,0,0,0,0,0,0
"8569","Monaco",2020-02-12,0,0,0,37034,0,0,0,0,0,0
"8570","Monaco",2020-02-13,0,0,0,37034,0,0,0,0,0,0
"8571","Monaco",2020-02-14,0,0,0,37034,0,0,0,0,0,0
"8572","Monaco",2020-02-15,0,0,0,37034,0,0,0,0,0,0
"8573","Monaco",2020-02-16,0,0,0,37034,0,0,0,0,0,0
"8574","Monaco",2020-02-17,0,0,0,37034,0,0,0,0,0,0
"8575","Monaco",2020-02-18,0,0,0,37034,0,0,0,0,0,0
"8576","Monaco",2020-02-19,0,0,0,37034,0,0,0,0,0,0
"8577","Monaco",2020-02-20,0,0,0,37034,0,0,0,0,0,0
"8578","Monaco",2020-02-21,0,0,0,37034,0,0,0,0,0,0
"8579","Monaco",2020-02-22,0,0,0,37034,0,0,0,0,0,0
"8580","Monaco",2020-02-23,0,0,0,37034,0,0,0,0,0,0
"8581","Monaco",2020-02-24,0,0,0,37034,0,0,0,0,0,0
"8582","Monaco",2020-02-25,0,0,0,37034,0,0,0,0,0,0
"8583","Monaco",2020-02-26,0,0,0,37034,0,0,0,1,0,0
"8584","Monaco",2020-02-27,0,0,0,37034,0,0,0,1,0,0
"8585","Monaco",2020-02-28,0,0,0,37034,0,0,0,1,0,0
"8586","Mongolia",2020-01-22,0,0,0,3232430,NA,NA,NA,NA,NA,NA
"8587","Mongolia",2020-01-23,0,0,0,3232430,NA,NA,NA,NA,NA,NA
"8588","Mongolia",2020-01-24,0,0,0,3232430,NA,NA,NA,NA,NA,NA
"8589","Mongolia",2020-01-25,0,0,0,3232430,0,0,0,0,0,0
"8590","Mongolia",2020-01-26,0,0,0,3232430,0,0,0,0,0,0
"8591","Mongolia",2020-01-27,0,0,0,3232430,0,0,0,0,0,0
"8592","Mongolia",2020-01-28,0,0,0,3232430,0,0,0,0,0,0
"8593","Mongolia",2020-01-29,0,0,0,3232430,0,0,0,0,0,0
"8594","Mongolia",2020-01-30,0,0,0,3232430,0,0,0,0,0,0
"8595","Mongolia",2020-01-31,0,0,0,3232430,0,0,0,0,0,0
"8596","Mongolia",2020-02-01,0,0,0,3232430,0,0,0,0,0,0
"8597","Mongolia",2020-02-02,0,0,0,3232430,0,0,0,0,0,0
"8598","Mongolia",2020-02-03,0,0,0,3232430,0,0,0,0,0,0
"8599","Mongolia",2020-02-04,0,0,0,3232430,0,0,0,0,0,0
"8600","Mongolia",2020-02-05,0,0,0,3232430,0,0,0,0,0,0
"8601","Mongolia",2020-02-06,0,0,0,3232430,0,0,0,0,0,0
"8602","Mongolia",2020-02-07,0,0,0,3232430,0,0,0,0,0,0
"8603","Mongolia",2020-02-08,0,0,0,3232430,0,0,0,0,0,0
"8604","Mongolia",2020-02-09,0,0,0,3232430,0,0,0,0,0,0
"8605","Mongolia",2020-02-10,0,0,0,3232430,0,0,0,0,0,0
"8606","Mongolia",2020-02-11,0,0,0,3232430,0,0,0,0,0,0
"8607","Mongolia",2020-02-12,0,0,0,3232430,0,0,0,0,0,0
"8608","Mongolia",2020-02-13,0,0,0,3232430,0,0,0,0,0,0
"8609","Mongolia",2020-02-14,0,0,0,3232430,0,0,0,0,0,0
"8610","Mongolia",2020-02-15,0,0,0,3232430,0,0,0,0,0,0
"8611","Mongolia",2020-02-16,0,0,0,3232430,0,0,0,0,0,0
"8612","Mongolia",2020-02-17,0,0,0,3232430,0,0,0,0,0,0
"8613","Mongolia",2020-02-18,0,0,0,3232430,0,0,0,0,0,0
"8614","Mongolia",2020-02-19,0,0,0,3232430,0,0,0,0,0,0
"8615","Mongolia",2020-02-20,0,0,0,3232430,0,0,0,0,0,0
"8616","Mongolia",2020-02-21,0,0,0,3232430,0,0,0,0,0,0
"8617","Mongolia",2020-02-22,0,0,0,3232430,0,0,0,0,0,0
"8618","Mongolia",2020-02-23,0,0,0,3232430,0,0,0,0,0,0
"8619","Mongolia",2020-02-24,0,0,0,3232430,0,0,0,0,0,0
"8620","Mongolia",2020-02-25,0,0,0,3232430,0,0,0,0,0,0
"8621","Mongolia",2020-02-26,0,0,0,3232430,0,0,0,0,0,0
"8622","Mongolia",2020-02-27,0,0,0,3232430,0,0,0,0,0,0
"8623","Mongolia",2020-02-28,0,0,0,3232430,0,0,0,0,0,0
"8624","Mongolia",2020-02-29,0,0,0,3232430,0,0,0,0,0,0
"8625","Mongolia",2020-03-01,0,0,0,3232430,0,0,0,0,0,0
"8626","Mongolia",2020-03-02,0,0,0,3232430,0,0,0,0,0,0
"8627","Mongolia",2020-03-03,0,0,0,3232430,0,0,0,0,0,0
"8628","Mongolia",2020-03-04,0,0,0,3232430,0,0,0,0,0,0
"8629","Mongolia",2020-03-05,0,0,0,3232430,0,0,0,0,0,0
"8630","Mongolia",2020-03-06,0,0,0,3232430,0,0,0,0,0,0
"8631","Mongolia",2020-03-07,0,0,0,3232430,0,0,0,1,0,0
"8632","Mongolia",2020-03-08,0,0,0,3232430,0,0,0,1,0,0
"8633","Mongolia",2020-03-09,0,0,0,3232430,0,0,0,1,0,0
"8634","Montenegro",2020-01-22,0,0,0,622028,NA,NA,NA,NA,NA,NA
"8635","Montenegro",2020-01-23,0,0,0,622028,NA,NA,NA,NA,NA,NA
"8636","Montenegro",2020-01-24,0,0,0,622028,NA,NA,NA,NA,NA,NA
"8637","Montenegro",2020-01-25,0,0,0,622028,0,0,0,0,0,0
"8638","Montenegro",2020-01-26,0,0,0,622028,0,0,0,0,0,0
"8639","Montenegro",2020-01-27,0,0,0,622028,0,0,0,0,0,0
"8640","Montenegro",2020-01-28,0,0,0,622028,0,0,0,0,0,0
"8641","Montenegro",2020-01-29,0,0,0,622028,0,0,0,0,0,0
"8642","Montenegro",2020-01-30,0,0,0,622028,0,0,0,0,0,0
"8643","Montenegro",2020-01-31,0,0,0,622028,0,0,0,0,0,0
"8644","Montenegro",2020-02-01,0,0,0,622028,0,0,0,0,0,0
"8645","Montenegro",2020-02-02,0,0,0,622028,0,0,0,0,0,0
"8646","Montenegro",2020-02-03,0,0,0,622028,0,0,0,0,0,0
"8647","Montenegro",2020-02-04,0,0,0,622028,0,0,0,0,0,0
"8648","Montenegro",2020-02-05,0,0,0,622028,0,0,0,0,0,0
"8649","Montenegro",2020-02-06,0,0,0,622028,0,0,0,0,0,0
"8650","Montenegro",2020-02-07,0,0,0,622028,0,0,0,0,0,0
"8651","Montenegro",2020-02-08,0,0,0,622028,0,0,0,0,0,0
"8652","Montenegro",2020-02-09,0,0,0,622028,0,0,0,0,0,0
"8653","Montenegro",2020-02-10,0,0,0,622028,0,0,0,0,0,0
"8654","Montenegro",2020-02-11,0,0,0,622028,0,0,0,0,0,0
"8655","Montenegro",2020-02-12,0,0,0,622028,0,0,0,0,0,0
"8656","Montenegro",2020-02-13,0,0,0,622028,0,0,0,0,0,0
"8657","Montenegro",2020-02-14,0,0,0,622028,0,0,0,0,0,0
"8658","Montenegro",2020-02-15,0,0,0,622028,0,0,0,0,0,0
"8659","Montenegro",2020-02-16,0,0,0,622028,0,0,0,0,0,0
"8660","Montenegro",2020-02-17,0,0,0,622028,0,0,0,0,0,0
"8661","Montenegro",2020-02-18,0,0,0,622028,0,0,0,0,0,0
"8662","Montenegro",2020-02-19,0,0,0,622028,0,0,0,0,0,0
"8663","Montenegro",2020-02-20,0,0,0,622028,0,0,0,0,0,0
"8664","Montenegro",2020-02-21,0,0,0,622028,0,0,0,0,0,0
"8665","Montenegro",2020-02-22,0,0,0,622028,0,0,0,0,0,0
"8666","Montenegro",2020-02-23,0,0,0,622028,0,0,0,0,0,0
"8667","Montenegro",2020-02-24,0,0,0,622028,0,0,0,0,0,0
"8668","Montenegro",2020-02-25,0,0,0,622028,0,0,0,0,0,0
"8669","Montenegro",2020-02-26,0,0,0,622028,0,0,0,0,0,0
"8670","Montenegro",2020-02-27,0,0,0,622028,0,0,0,0,0,0
"8671","Montenegro",2020-02-28,0,0,0,622028,0,0,0,0,0,0
"8672","Montenegro",2020-02-29,0,0,0,622028,0,0,0,0,0,0
"8673","Montenegro",2020-03-01,0,0,0,622028,0,0,0,0,0,0
"8674","Montenegro",2020-03-02,0,0,0,622028,0,0,0,0,0,0
"8675","Montenegro",2020-03-03,0,0,0,622028,0,0,0,0,0,0
"8676","Montenegro",2020-03-04,0,0,0,622028,0,0,0,0,0,0
"8677","Montenegro",2020-03-05,0,0,0,622028,0,0,0,0,0,0
"8678","Montenegro",2020-03-06,0,0,0,622028,0,0,0,0,0,0
"8679","Montenegro",2020-03-07,0,0,0,622028,0,0,0,0,0,0
"8680","Montenegro",2020-03-08,0,0,0,622028,0,0,0,0,0,0
"8681","Montenegro",2020-03-09,0,0,0,622028,0,0,0,0,0,0
"8682","Montenegro",2020-03-10,0,0,0,622028,0,0,0,0,0,0
"8683","Montenegro",2020-03-11,0,0,0,622028,0,0,0,0,0,0
"8684","Montenegro",2020-03-12,0,0,0,622028,0,0,0,0,0,0
"8685","Montenegro",2020-03-13,0,0,0,622028,0,0,0,0,0,0
"8686","Montenegro",2020-03-14,0,0,0,622028,0,0,0,1,0,0
"8687","Montenegro",2020-03-15,0,0,0,622028,0,0,0,1,0,0
"8688","Montenegro",2020-03-16,0,0,0,622028,1,0,0,1,0,0
"8689","Morocco",2020-01-22,0,0,0,36304408,NA,NA,NA,NA,NA,NA
"8690","Morocco",2020-01-23,0,0,0,36304408,NA,NA,NA,NA,NA,NA
"8691","Morocco",2020-01-24,0,0,0,36304408,NA,NA,NA,NA,NA,NA
"8692","Morocco",2020-01-25,0,0,0,36304408,0,0,0,0,0,0
"8693","Morocco",2020-01-26,0,0,0,36304408,0,0,0,0,0,0
"8694","Morocco",2020-01-27,0,0,0,36304408,0,0,0,0,0,0
"8695","Morocco",2020-01-28,0,0,0,36304408,0,0,0,0,0,0
"8696","Morocco",2020-01-29,0,0,0,36304408,0,0,0,0,0,0
"8697","Morocco",2020-01-30,0,0,0,36304408,0,0,0,0,0,0
"8698","Morocco",2020-01-31,0,0,0,36304408,0,0,0,0,0,0
"8699","Morocco",2020-02-01,0,0,0,36304408,0,0,0,0,0,0
"8700","Morocco",2020-02-02,0,0,0,36304408,0,0,0,0,0,0
"8701","Morocco",2020-02-03,0,0,0,36304408,0,0,0,0,0,0
"8702","Morocco",2020-02-04,0,0,0,36304408,0,0,0,0,0,0
"8703","Morocco",2020-02-05,0,0,0,36304408,0,0,0,0,0,0
"8704","Morocco",2020-02-06,0,0,0,36304408,0,0,0,0,0,0
"8705","Morocco",2020-02-07,0,0,0,36304408,0,0,0,0,0,0
"8706","Morocco",2020-02-08,0,0,0,36304408,0,0,0,0,0,0
"8707","Morocco",2020-02-09,0,0,0,36304408,0,0,0,0,0,0
"8708","Morocco",2020-02-10,0,0,0,36304408,0,0,0,0,0,0
"8709","Morocco",2020-02-11,0,0,0,36304408,0,0,0,0,0,0
"8710","Morocco",2020-02-12,0,0,0,36304408,0,0,0,0,0,0
"8711","Morocco",2020-02-13,0,0,0,36304408,0,0,0,0,0,0
"8712","Morocco",2020-02-14,0,0,0,36304408,0,0,0,0,0,0
"8713","Morocco",2020-02-15,0,0,0,36304408,0,0,0,0,0,0
"8714","Morocco",2020-02-16,0,0,0,36304408,0,0,0,0,0,0
"8715","Morocco",2020-02-17,0,0,0,36304408,0,0,0,0,0,0
"8716","Morocco",2020-02-18,0,0,0,36304408,0,0,0,0,0,0
"8717","Morocco",2020-02-19,0,0,0,36304408,0,0,0,0,0,0
"8718","Morocco",2020-02-20,0,0,0,36304408,0,0,0,0,0,0
"8719","Morocco",2020-02-21,0,0,0,36304408,0,0,0,0,0,0
"8720","Morocco",2020-02-22,0,0,0,36304408,0,0,0,0,0,0
"8721","Morocco",2020-02-23,0,0,0,36304408,0,0,0,0,0,0
"8722","Morocco",2020-02-24,0,0,0,36304408,0,0,0,0,0,0
"8723","Morocco",2020-02-25,0,0,0,36304408,0,0,0,0,0,0
"8724","Morocco",2020-02-26,0,0,0,36304408,0,0,0,0,0,0
"8725","Morocco",2020-02-27,0,0,0,36304408,0,0,0,0,0,0
"8726","Morocco",2020-02-28,0,0,0,36304408,0,0,0,1,0,0
"8727","Morocco",2020-02-29,0,0,0,36304408,0,0,0,1,0,0
"8728","Morocco",2020-03-01,0,0,0,36304408,0,0,0,1,0,0
"8729","Mozambique",2020-01-22,0,0,0,30285595,NA,NA,NA,NA,NA,NA
"8730","Mozambique",2020-01-23,0,0,0,30285595,NA,NA,NA,NA,NA,NA
"8731","Mozambique",2020-01-24,0,0,0,30285595,NA,NA,NA,NA,NA,NA
"8732","Mozambique",2020-01-25,0,0,0,30285595,0,0,0,0,0,0
"8733","Mozambique",2020-01-26,0,0,0,30285595,0,0,0,0,0,0
"8734","Mozambique",2020-01-27,0,0,0,30285595,0,0,0,0,0,0
"8735","Mozambique",2020-01-28,0,0,0,30285595,0,0,0,0,0,0
"8736","Mozambique",2020-01-29,0,0,0,30285595,0,0,0,0,0,0
"8737","Mozambique",2020-01-30,0,0,0,30285595,0,0,0,0,0,0
"8738","Mozambique",2020-01-31,0,0,0,30285595,0,0,0,0,0,0
"8739","Mozambique",2020-02-01,0,0,0,30285595,0,0,0,0,0,0
"8740","Mozambique",2020-02-02,0,0,0,30285595,0,0,0,0,0,0
"8741","Mozambique",2020-02-03,0,0,0,30285595,0,0,0,0,0,0
"8742","Mozambique",2020-02-04,0,0,0,30285595,0,0,0,0,0,0
"8743","Mozambique",2020-02-05,0,0,0,30285595,0,0,0,0,0,0
"8744","Mozambique",2020-02-06,0,0,0,30285595,0,0,0,0,0,0
"8745","Mozambique",2020-02-07,0,0,0,30285595,0,0,0,0,0,0
"8746","Mozambique",2020-02-08,0,0,0,30285595,0,0,0,0,0,0
"8747","Mozambique",2020-02-09,0,0,0,30285595,0,0,0,0,0,0
"8748","Mozambique",2020-02-10,0,0,0,30285595,0,0,0,0,0,0
"8749","Mozambique",2020-02-11,0,0,0,30285595,0,0,0,0,0,0
"8750","Mozambique",2020-02-12,0,0,0,30285595,0,0,0,0,0,0
"8751","Mozambique",2020-02-13,0,0,0,30285595,0,0,0,0,0,0
"8752","Mozambique",2020-02-14,0,0,0,30285595,0,0,0,0,0,0
